user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
VUBBLE,Everywhere,"Vubble is here to interpret, understand and data-structure your video #TechForGood",2014-08-10 21:38:54,3184,2154,4882,False,2022-01-20 14:10:00,"🇨🇳🦠⚕️

China’s COVID-19 testing threshold could keep some athletes from Olympics https://t.co/ASDDYkiiX2 via @CBCTheNational 

#China #Beijing #WinterOlympics #BeijingWinterOlympics #athletes #CovidTesting #COVID19 #COVID #pandemic #epidemiology #diagnosis #testing #Canada",,Twitter Web App,False
IANS Tweets,New Delhi,India's largest independent News Agency,2010-05-08 13:21:45,71788,45,140,True,2022-01-20 14:09:58,"The daily #Covid19 count in #AndhraPradesh surged to 12,615 on Thursday while active cases jumper to over 53,000.

The state also reported five deaths due to #Covid during 24-hour period ending 10 a.m Thursday, taking the cumulative death toll to 14,527. https://t.co/qLKnX2jJEY","['Covid19', 'AndhraPradesh']",Twitter for Android,False
Lambiek Geeft Kritiek,,,2021-07-13 09:25:53,5,17,169,False,2022-01-20 14:09:57,"Play stupid games, win stupid prizes: #intentionally #infected #wappielogica #desperatemeasures #pandemie #Corona #COVID 
https://t.co/6wskCJWcKj","['intentionally', 'infected', 'wappielogica', 'desperatemeasures', 'pandemie', 'Corona']",Twitter Web App,False
THE WEEK,India,Journalism with a Human Touch | Official Twitter handle of THE WEEK India magazine | Published by the Malayala Manorama group | https://t.co/tSR2ISHh6o,2011-10-29 10:14:49,23939,286,475,False,2022-01-20 14:09:56,Deaths significantly less in 3rd #Covid wave: Govt https://t.co/so3iQJ3fsV,['Covid'],Twitter Web App,False
Chandrashekhar Bhalki,Hyderabad,"@TheHindu. Passionate about any subject/issue linked to mother nature. Write mainly on agriculture, irrigation, energy",2010-05-07 13:51:29,1087,259,1141,False,2022-01-20 14:09:53,"Rise in cases continues as 4,207 #Covid-19 cases n 2 deaths reported during d 24-hr period till 5.30 pm on Jan.20 in #Telangana. Active cases 26,633 incl. 2,847 admitted in hospitals, samples tested 1,20,215, reports awaited 10,136. Daily positivity rate at 3.5% @THHyderabad",['Covid'],Twitter Web App,False
Lia Renkes,"Wandsworth, London",Food & wine lover and devourer of The Zeitgeist. Inane tweeting.,2011-10-07 09:54:15,669,1870,11038,False,2022-01-20 14:09:49,"Not one to turn to the abyss for medical advice but.,Day 5 of #Covid and still an unrelenting terrible headache that won’t respond to otc meds 😵‍💫 any one with any (sensible) advice? #medtwitter #desperation",['Covid'],Twitter for iPhone,False
David Rivett,,Nobody above me nobody below me.,2021-08-06 13:42:48,24,35,448,False,2022-01-20 14:09:46,@westaustralian Get a brain. The West is completely out of sync with the people. Never buying another stupid copy. #Covid #LNPDeathCult,"['Covid', 'LNPDeathCult']",Twitter for iPhone,False
Ankit Sharma,"Noida, India","Journalist covering real estate, sustainable cities. Currently associated with @Realty_Et and @EconomicTimes. Past @magicbricks @99acresIndia @timesofindia",2010-05-22 19:32:49,944,162,663,True,2022-01-20 14:09:45,"Big banks, advertising firms and insurers have announced plans to return to the office after the government scrapped its work-from-home guidance for England with immediate effect. #covid #omicron #workfromhome #workfromoffice
https://t.co/vNwKg44Stv",,Twitter for Android,False
FDRMemorialLegacy,,"The citizen-led group supporting the FDR Memorial in Washington, DC & preserving FDR and Eleanor’s legacy of equality, opportunity & dignity for all.",2020-04-17 01:18:04,138,371,378,False,2022-01-20 14:09:20,"The disability community has united in a common message: ""The public health response to COVID-19 has treated people with disabilities as disposable."" #FDRLegacy #Inclusion #PWDs #COVID #DisabilityRights 
https://t.co/aUDrJB4YhU via @TODAYshow",,Twitter Web App,False
a.,,,2021-09-10 23:03:37,0,0,12,False,2022-01-20 14:09:07,"I’d say I’m sorry to my coworkers for the fact that 2/4 of the team tchrs are out w/ #COVID so now they’re asked to watch classes that aren’t theirs bcuz we have no subs—but I’m not sorry. We should be online. I go almost nowhere, I caught this at work. #schools #onlinelearning",['COVID'],Twitter for iPhone,False
Claire,Quebec,,2010-07-31 00:20:28,44,0,8,False,2022-01-20 14:08:35,"Heard Doctor in Ontario say 3 doses necessary to be considered fully vaxxed. And then it’ll be 4 doses, then 5, then 6. Quebecers with 2 doses - are they now part of unvaxxed who the government wants to tax? #covid #vaccineMandates",,Twitter for iPhone,False
Whisker Kenbrook,Various,"Former Independent, now a Proud Democrat. Fox “News” is a forced, monthly political donation on everyone’s cable bill.",2013-02-07 11:58:53,160,742,6011,False,2022-01-20 14:08:28,@RachelBitecofer @charles_gaba Doesn’t factor in the “cause of death” bias in heavy Republican areas. There are some coroners not tagging #covid. Would want to see the numbers from non-accident related death.,,Twitter for iPad,False
Support_School_Staff,United States,The GOP has made it their goal to destroy public education. They’re attacking & harassing school systems. Let’s uplift those working with our kids!,2022-01-18 22:11:27,20,95,261,False,2022-01-20 14:08:07,Good morning! It’s another day to send school staff your support. They are faced with constant hateful rhetoric. Please let staff know that we want our children &amp; staff safe in schools. Thank you teachers and school staff. #edutwitter #teachers #BeKind #COVID #MasksWork,,Twitter for iPhone,False
Croydon Health Services NHS Trust,530 London Road CR7 7YE,"Croydon Health Services NHS Trust runs Croydon University Hospital, Purley War Memorial Hospital & many community services at home, schools & health clinics.",2011-04-05 15:14:12,5814,1155,4080,True,2022-01-20 14:08:03,"Have you recently had #COVID?😷

Unsure about when you can get your vaccine?😖

Adults can have their #COVIDvaccine 28 days after a positive test for COVID-19, or 28 days after symptoms started, whichever comes first.✅

Find out more here 👉👉 https://t.co/YD9nkJzTQf https://t.co/DUda1J7Nnu","['COVID', 'COVIDvaccine']",Buffer,False
Giles MacDonogh,,"Author of 15 books on German history, French gastronomy and wine. Paperback edition of 'On Germany' (Hurst Books) published 13 August 2019.",2012-12-03 18:11:39,11126,8334,110966,False,2022-01-20 14:07:42,This is the extreme right-wing #Borage is buttering up by scrapping #Covid restrictions. It doesn't sound like he has been won over? https://t.co/MqPiksAwoo,"['Borage', 'Covid']",Twitter Web App,False
ಪ್ರೇಮ್ నాయర్,,तत् त्वम् असि,2020-07-30 14:02:34,7,726,16735,False,2022-01-20 14:07:22,@Mohanlal Guess @Vineeth_Sree @impranavlal @kalyanipriyan #Hridayam is getting postponed due to spike in #covid cases in #kerala…true?,"['Hridayam', 'covid', 'kerala']",Twitter for iPhone,False
Neeranjli Arora,,,2021-11-26 11:42:27,6,7,70,False,2022-01-20 14:07:15,"@Yveerangnayen @narendramodi_in @NITIAayog Wearing a #Masks is necessary for everyone. Its our duty to protect  ourselves and everyone around us.
#NarenderModi
#COVID 
#pandemic 
#Vaccinated #YouthVeerangnayen
#SharingIsCaring 
#WeCareForYou 
#COVIDAppropriateBehaviour",['Masks'],Twitter for Android,False
Joanna Frketich,Hamilton Ontario,Health Reporter at The Hamilton Spectator. Send story ideas to jfrketich@thespec.com,2010-08-06 15:44:28,2893,600,1594,True,2022-01-20 14:07:10,"Hospitals in #HamOnt out of key #COVID drug. “I’ve never been in this situation before where we have a drug, we know it works, we know it saves lives, and we don’t have enough of it to give to patients”: ICU doc. #Omicron 
https://t.co/DA2NPttjCZ via @thespec","['HamOnt', 'COVID']",Twitter for iPhone,False
The Liberty Loft,North Carolina,The Official Twitter feed of The Liberty Loft. Conservative truth rather than mainstream media lies. https://t.co/RK5WwgE9iq,2020-02-13 01:57:48,1053,166,700,False,2022-01-20 14:07:05,"When you need 12 zeros, you are talking some serious money. Make them stop. Period. https://t.co/ntFDyDr6gT #Government #Opinion #Politics #COVID #Money",,dlvr.it,False
TeluguStop.com,India,https://t.co/vz51VjQJYk is one stop source for Telugu News from Andhra Pradesh / Telangana & Around World.Please follow TeluguStop Media & Stay Tuned info@telugustop.com,2012-11-14 05:59:27,45172,806,586,True,2022-01-20 14:07:03,‘I’m coming home in a body bag’: Texas hostage-taker’s last call #Texas #hostagetakers https://t.co/qsXem8jMiO #America #Birmingham #COvid #Delhi #hostagetakers,"['Texas', 'hostagetakers']",dlvr.it,False
Matthew Hodson,"London, Europe","Exec. Director @aidsmap. Shamelessly HIV+. These opinions, gym-selfies & choices are mine, but you’re welcome to them. #UequalsU #BLM He/him. 🏳️‍🌈🇪🇺🦅",2010-09-08 11:24:55,29548,14541,139096,False,2022-01-20 14:07:02,"More evidence emerges that people with #HIV who are vaccinated against #COVID are more likely than those without HIV to still get COVID.
Important - illness is less severe when vaccinated!
#GetVaxxed #GetBoosted
https://t.co/43W5UsSu5Y","['HIV', 'COVID']",Twitter Web App,False
Shane Woodford,"Faaborg, Denmark","Freelance journalist in the EU. Formerly News Director and Talk Show host @RadioNLNews, former journo @CKNW, and @CBCVancouver. Email: shanewoodford@hotmail.com",2010-08-03 05:31:34,13767,2787,2680,False,2022-01-20 14:06:58,"#Finland has registered 8,368 #COVID19 infections and another 28 #coronavirus deaths in the last 24 hours. #COVID hospitalizations (718) are unchanged. So far, 76% of the total population has one dose, 73% have two, and 36.4% have a booster dose. Info by age/dose in graph 👇 https://t.co/Qm7dMbArRU","['Finland', 'COVID19', 'coronavirus', 'COVID']",Twitter for iPad,False
Boudica 💎,Weybridge,"Mother, Wife, Headhunter, Fighting the Loan Charge for my husband and family. #STOPtheLoanCharge #StopTheOffPayrollTax",2013-05-08 17:36:50,953,1210,16074,False,2022-01-20 14:06:54,"@SarahEGabbai @HMRCVictim @BBCRadio4 @Moneybox If you can 100k people will be very grateful if you can explore how @RishiSunak can write off £4.3bn #COVID fraud debt, fraud being ILLEGAL. But aggressively chases #LoanCharge UNPROVEN debt for people using LEGAL schemes.  Plus #ExcludedUK received NO support.",,Twitter for iPhone,False
Jan Alexander,New York,"Author of Ms. Ming's Guide to Civilization from @RegalHouse1. Writer, Editor, Story Consultant. Klearstory Editorial Services.",2009-03-04 02:27:46,1555,1532,149,False,2022-01-20 14:06:54,"If you believe the #COVID  #vaccine  is important in beating the #pandemic , please #BoycottStarbucks https://t.co/tx4TLHRScP","['COVID', 'vaccine', 'pandemic', 'BoycottStarbucks']",Twitter Web App,False
Lawspeed,UK,Lawspeed is the UK’s leading law consultancy dedicated to the recruitment and staffing industry...,2011-03-02 16:09:35,644,1717,164,False,2022-01-20 14:06:54,"Read our latest article on 'Return of the SSP rebate scheme for Covid-19 related absences'
https://t.co/9g9qUeeqmO

#ssp #statutorysickpay #goverment #covid19legalupdate #covid #coronaviruspandemic #paye #sickpay #rebate #recruitment #recruiters #umbrellacompany #umbrella https://t.co/2fF14vBZN0",,Twitter Web App,False
julie bryan,"England, United Kingdom","Freelance Celebrity Nail Technician , Spray Tanning .... , Salon based in Cleethorpes ! Julie Bryan Bespoke Nails and Beauty , beauty blogger! #Tv #Films #Nails",2009-07-10 11:53:53,734,473,2386,False,2022-01-20 14:06:49,Knock door run has started ! ❤️#Friends #COVID Thank you Karen @JewelleryDollie ❤️ https://t.co/sXvC9hfSfH,"['Friends', 'COVID']",Twitter for iPhone,False
Colleen B,Toronto,"freelance writer, musician, boring office worker, she/her ... I mostly use this account to yell at people ... https://t.co/scorGGXrS1",2010-05-12 16:10:07,198,466,8069,False,2022-01-20 14:06:35,"Why are school transmissions considered separate from community transmission? Last time I checked, schools are not an island, they are part of the community.

#COVID #onted",,Twitter for iPhone,False
Public Health Pros,,,2021-01-19 12:07:24,1,16,0,False,2022-01-20 14:06:22,"Save the Date for the GCC Public Health Summit. Happening on 25 – 26 March 2022 in the Conrad Hotel, Dubai UAE. To Register Visit website: https://t.co/ldsDIdICzs
#covid #healthcare #publichealth #research #healthtech #conference #medicine https://t.co/TFt2pGB7l0",,Twitter Web App,False
Jatin Anand,"New #Delhi, #India","Journalist @the_hindu. Formerly @httweets, 09-14. @ACJIndia, 08-09. All tweets except those that mention “@the_hindu” are personal. Usual t&c apply. #OldSchool",2009-05-06 11:47:27,9707,1115,13222,True,2022-01-20 14:06:13,The cost of #RTPCR #COVID tests has been capped at a maximum of Rs. 500 &amp; Rapid Antigen Tests at Rs. 100 in #Delhi: https://t.co/mZrpxuedJp,"['RTPCR', 'COVID', 'Delhi']",Twitter for iPhone,False
NC Medical Board,"Raleigh, NC",The Medical Board regulates medicine and surgery for the benefit and protection of the people of North Carolina.,2011-05-12 20:40:40,1895,727,3313,False,2022-01-20 14:06:08,Federal website distributing free at-home #COVID test kits launches. https://t.co/O03zsVH8fc,['COVID'],Twitter Web App,False
NIC BRADEN,Louisville ✈️ Chicago ,"Buy the ticket, take the ride. - Hunter S. Thompson",2009-05-15 00:37:08,668,3002,54059,False,2022-01-20 14:06:05,"@chicagosmayor Start following the #COVID science, @LoriLightfoot! https://t.co/cNuo2cuk11",['COVID'],Twitter for iPhone,False
Dru.🚀,Down South TX ,Texas Native. Free Thinker.,2021-03-10 16:40:28,59,91,10099,False,2022-01-20 14:06:05,Your mask tells me you don’t trust God’s work. #COVID,['COVID'],Twitter for iPhone,False
David G,UK,"Manager to Cape Town stars @LaurenLeeBock @maritza_artist
 Bookings +447802766570 fdickinsonfootwear@gmail.com
An official representative @thefaithtucker",2014-05-23 21:10:32,610,1594,1346,False,2022-01-20 14:05:55,"@talkRADIO @iancollinsuk Polite replies please
We have  show Feb &amp; although not everyone will agree. You can see in #pressrelease  #Individuals can  choose to  #mask or #unmask
We have obeyed law throughout #Covid 
All we wish is to bring #Joy through #LiveMusic 1st show in 2yrs 
#Arts #Concerts https://t.co/LkaqnsdENE",,Twitter for Android,False
SocialNews.XYZ,"Liverpool, NY","An Indo-American News website. Gossips, Politics, Movies, Technology, Sports, and Photos. https://t.co/yYB4nrrD5H… by AGK FIRE INC",2018-01-22 23:14:21,675,5,42,False,2022-01-20 14:05:39,"Andhra's active Covid cases surge to over 53K
#Andhra #Covid #K #socialnewsxyz https://t.co/wiLUjj17TJ","['Andhra', 'Covid', 'K', 'socialnewsxyz']",WordPress.com,False
Darryl Howery,Edmonton,4forTexas,2009-07-25 15:52:55,1604,2084,6902,False,2022-01-20 14:05:25,A wearable COVID tracker? This clip-on accessory can detect the virus https://t.co/y2lV7ChYdG @usatoday #COVID19AB #COVIDisAirbornePH #covid #covid19 #covid19bc #coronavirus #Corona #CoronaWarnApp #CoronaVirusUpdate #VaccineSideEffects #VaccineDeaths #VaccineMandates #yyc #yeg,['COVID19AB'],Twitter Web App,False
The Dubrovnik Times,"Dubrovnik, Croatia","News and views from #Dubrovnik, Croatia. The first English language newspaper in #Croatia  Instagram - https://t.co/ViMKHUXJMJ  #dutimes",2009-12-30 09:36:53,7101,3716,9414,False,2022-01-20 14:05:21,"#Croatia not in the position to follow UK and Israel #Covid-19 restriction easing
https://t.co/AMIOmnklJS https://t.co/58WM9luqpr","['Croatia', 'Covid']",Buffer,False
The Lighthouse,"Islamabad, Pakistan","Aims to be a home of love, kindness and care for orphans, which nurtures them to become empowered.",2021-04-02 11:57:11,58,3,376,False,2022-01-20 14:05:08,"Protect yourself and others around you by knowing the facts and taking appropriate precautions. Follow advice provided by your local health authority.

#thelighthouse #protectyourself #safety #precautions #staysafe #healthiswealth #health #virus #covid #coronavirus https://t.co/4LBORCezjg",,Twitter Web App,False
Roy Siew,Kuala Lumpur City,Chow Chow + Durian lover & fan of Digital Marketing. InsurTech Advocate & Head of Digital at Berjaya Sompo Insurance! #fintech #insurtech #digitaltransformation,2010-03-19 03:46:10,555,1027,1002,False,2022-01-20 14:05:05,"Sompo Online Travel Insurance

Whether it's COVID-19 complications or ordinary travel inconveniences, domestic or overseas, we'll be there protecting you through it all. Up to RM500K coverage. Buy now at https://t.co/QLXqmok9yY!

#insurance #covid #travel #travelinsurance https://t.co/lmiceiyNvK",,Twitter Web App,False
Mark Hillary (em 🏠),"São Paulo, Brasil",🇬🇧/🇮🇪 tech writer - 21 books 📚 - #LondonIrish #CXFiles #GigCX #palmeiras #vegetarian #ForaBolsonaro #SerraNegra - Insta: https://t.co/xNQEAfaGVX FB: https://t.co/KwC4mLrA2j,2008-04-02 21:25:26,17028,18728,52136,False,2022-01-20 14:05:05,Do you think that people are angrier since the #Covid pandemic began? Have you seen people in shops or on planes fighting each other? Want to understand how anger has changed in the past 20 years? Check the new #CXfiles podcast https://t.co/NnNeehZmr4 #CX #CustomerRage #Anger,['Covid'],Twitter Web App,False
JObiewann,Asgardia,InfoSec remediation. Innovator. Forward Thinker. Seeker of Tipping Points. Patriot. ML AI,2008-07-30 04:59:07,147,665,127,False,2022-01-20 14:05:02,#Carhartt employees. Any US employer that places their company values ahead of Constitutional rights is wrong / out of step with reality. Start looking. CEO should pay families for any wrongful deaths of any emp. who dies of #COVID under this mandate. Ask. https://t.co/au7hTbE9wp,['Carhartt'],Hootsuite Inc.,False
The Logical Indian,India,"Handpicked, newsworthy stories which deserve the attention of a rational generation.
https://t.co/u8aJrTvzxw",2013-12-27 19:58:01,93301,2086,2507,True,2022-01-20 14:04:59,"#Djokovic: In an interesting revelation, world no. 1 tennis champion Novak Djokovic has co-founded and owns a majority stake in a Danish firm QuantBioRes that is working on developing the Covid drug. 

#visarow #NovakDjokovic #Covid #medicine #antivaccine https://t.co/cGLnSIwP3w",['Djokovic'],TweetDeck,False
The Indian Express,India,"The Indian Express brings to you latest news from India and the world, breaking round the clock. On telegram: https://t.co/O25yz9lo3W",2009-05-08 11:29:15,4073824,312,12,True,2022-01-20 14:04:46,"#Mumbai on Thursday logged 5,708 new #Covid-19 cases, 12 deaths. The active caseload of the financial capital stood at 22,103.

#Maharashtra #Omicron #Coronavirus  

For more LIVE updates from Mumbai follow: 

https://t.co/F5FnqOacIC","['Mumbai', 'Covid']",TweetDeck,False
VIMC,"Pitampura, New Delhi","Vivekananda Institute of Mass Communication is an initiative of Strength India Educational Society, under whose aegis functions VIPS",2021-06-18 13:46:47,56,53,4,False,2022-01-20 14:04:46,"Sharing our vision at VIMC, focussed on creating media professionals for the post #covid world.

#MassCommunication #journalist #education #printmedia #vimcdelhi #vipsdelhi #India #journalism https://t.co/EEtTGpiWCU","['covid', 'MassCommunication']",Twitter for iPhone,False
First India,"Jaipur, India",Welcome to the Official Twitter page of First India Newspaper. 📱Download Official App: https://t.co/xZ74qPVbRa,2019-04-04 10:16:38,7749,238,383,False,2022-01-20 14:04:41,"#COVID19 | Maharashtra: Mumbai reports 5,708 new cases, 12 deaths and 15,440 recoveries.

Active cases 22,103 

#maharashtra #Mumbai #coronavirus #CoronavirusUpdates #COVID #coronavirusoutbreakindia #COVID19uodate #Corona #coronavirusoutbreak⚠️ #coronaviruspandemic https://t.co/zEb8Fgmc01",['COVID19'],Twitter Web App,False
"Cannabis ""shall be for meat""🍎🍏",Planet Earth,Cannabinoids regulate cells. Cannabis has 550 nutrients to support health. Plants are Foods. Truth is Power. No Grow No FREEDOM ~ Eat to Heal Nations,2012-04-02 21:51:55,5364,4150,355846,False,2022-01-20 14:04:34,"Herbs in my coffee ✔️
Not Cannabis all the other ones 
I still take whole plant Extract of Cannabis in a Capsule for Cancer every night since 2014 ~ 
Cannabis is “Tree of Life” eat to end Cannabinoid Deficiency Diseases ~ 
#COVID Study was “raw” Cannabis phytochemical’s not FECO https://t.co/EK2Que2fAQ",,Twitter Web App,False
Weathergirl #FBPE #FBPPR #FBPA 🇪🇺🔶 💙,"South West, England","Scottish European, parent, cat-slave, happy wife. Staunch Remainer/Rejoiner. Outraged at the bare-faced lies. How very dare they?",2012-05-05 03:13:59,4676,5121,60012,False,2022-01-20 14:04:30,People in the UK and worldwide are still dying from Covid - it is not like ‘a cold’  #COVID https://t.co/SOHIfURZQw,['COVID'],Twitter for iPad,False
Krishna Chattarak,,Atheist but for humanity,2022-01-04 06:45:05,410,413,93,False,2022-01-20 14:04:22,The world is eager to see a leader who would make US the again real USA!  #USAToday #India #COVID https://t.co/4GAv8BvN6H,"['USAToday', 'India', 'COVID']",Twitter for Android,False
Ϯஐ รครรคfгครร Ϯஐ,But it is our duty to live.,I have brain cells lovelier than my eyes. I ♥️ my cat 🐈 more than I like most people. You smell like DRAMA 🎭 and the CHY-NA VIRUS🦠 so please Go Away!,2009-02-21 16:40:08,2330,1660,62821,False,2022-01-20 14:04:08,"#Scotland led the way with scrapping #vaccine mandates and #covid protocols. #GreatBritain was next. 

Meanwhile in America, a doddering old fool who thinks he’s President, rambles on about vaccinating 💉 the world and sending face masks 😷 to every American.

#AmericaLast","['Scotland', 'vaccine', 'covid', 'GreatBritain']",Twitter for iPhone,False
SportsTalk,"Chennai, India","Rajesh-Sports Analyst,Writer,Traveller,Change Maker! 
Sports Strategy.
Inherited trait of fairness from Judge Grandpa.
Following #Tennis #Big 3, #Cricket,#Chess",2010-04-30 06:28:50,197,565,7689,False,2022-01-20 14:03:56,#Muguruza says the #Covid outbreak among her team affected her preparation &amp; contributed to her loss to #Cornet in #AusOpen R2. She was defending finalist points from 2020 &amp; hence will drop at least 3 spots to 6th from her current ranking of 3. https://t.co/jmbOsqSmdU,"['Muguruza', 'Covid', 'Cornet']",Twitter Web App,False
Asha Jaspal,"Panchkula, India",,2021-04-05 10:28:24,4,2,179,False,2022-01-20 14:03:49,"@Yveerangnayen @narendramodi_in @NITIAayog Distributing mask is life saving service.we should do it all together.#NarenderModi
#COVID 
#pandemic 
#masks 
#Vaccinated #YouthVeerangnayen
#SharingIsCaring 
#WeCareForYou 
#COVIDAppropriateBehaviour",,Twitter for Android,False
newspointJ&K,,,2018-01-23 09:48:43,7616,21,78,False,2022-01-20 14:03:41,"J&amp;K reports 5992 new #COVID cases (1920 from #Jammu Division and 4072 from #Kashmir Division), seven fresh deaths. https://t.co/oBxNLDeEYr","['COVID', 'Jammu', 'Kashmir']",Twitter for Android,False
Sir Guy Fawkes,,"Add me on @GETTR

@LiuBaoBei1",2021-11-29 08:28:59,177,272,3533,False,2022-01-20 14:03:36,"I want to live in a Britain where those who mislead and act against the public

Like Tony Blair

Are faced with the most severe consequences that it would dissuade any other from repeating it

Unfortunately, the worst consequence is a knighthood, resignation, a book deal

#COVID https://t.co/5ZHI7HKi5n",,Twitter Web App,False
bbj.hu,Hungary,"We offer the most up-to-date news of Hungary's business, economy and political life. To get the full picture, follow the Budapest Business Journal!",2014-07-23 08:02:15,671,476,49,False,2022-01-20 14:03:30,"15,526 new COVID cases registered in Hungary #Hungary #Coronavirus #COVID #Pandemic #Omicron
https://t.co/GD6A1SwP8R","['Hungary', 'Coronavirus', 'COVID', 'Pandemic', 'Omicron']",Twitter Web App,False
XTRM,"Manchester, England","EDM Creator and DJ.
DnB, Dubstep, Electro, Acid, Minimal, Experimental... Got into Crypto and so should you. 
I am opinionated... Tough sh*t!",2019-07-08 15:43:33,185,1140,1458,False,2022-01-20 14:03:15,What I want to know is when are the #police going to do their job and #protect the public they are paid by and given trust and privilege to wear the uniform? #ArrestBorisJohnson and all #Covid collaborators now or hand us the uniforms back!,"['police', 'protect']",Twitter Web App,False
Julia G Wellness,,"Burgeoning health coach, Pilates instructor, writer, wife and dog mamma of 2. Co-host of the perimenopausal podcast, Circling the Drain. She/Her",2022-01-12 19:57:17,9,69,3,False,2022-01-20 14:03:13,@USPS I know that the new #covid testing rollout must be an incredible amount of work and I am so #grateful for all that you do!,"['covid', 'grateful']",Twitter Web App,False
Americans Abroad,,"American Citizens Abroad (ACA), the Voice of Americans Overseas
Disclaimer: https://t.co/NVhfXz42it",2012-03-29 14:51:37,3000,473,163,False,2022-01-20 14:03:06,More expats may quit Hong Kong over its tough Covid laws via @BBCWorld https://t.co/lGyIxjcQzc #HongKong #expats #AmericansAbroad #AmericansOverseas #covid #pandemic https://t.co/xfDljpzapz,"['HongKong', 'expats']",Buffer,False
Kara J,"ID, WA, AZ, OR, UT U.S.A.","Mother, Model, Actress, Activist, (Not my work account), GenerationX,  Progressive, Never Trump,#BLM, Cowboys fan, 100% Vaccinated, not good at Twitter 🤪",2014-03-12 16:34:15,772,1333,8268,False,2022-01-20 14:02:56,"In SLC #Utah a city of million there are 350 thousand positive #Covid cases, in https://t.co/wNkvze5Wf3 a city of 95,000 there are 40,000 cases,@GovCox told UT not to test anymore, he won't do masks mandate, UT needs help, doctors need help..","['Utah', 'Covid']",Twitter for Android,False
Brad Schenker,New Jersey,"Schenker Consulting Group LLC
Synthesizing Technology and Education for Millions
Leader*Coach*Trainer*Improviser",2009-01-29 00:17:13,329,236,125,False,2022-01-20 14:02:40,"Any #educators want to share the #Edtech they loved, or didn't, during the #pandemic adoption? #Education #COVID #K12 #technology

https://t.co/Ozb1xEBPrZ","['educators', 'Edtech', 'pandemic', 'Education', 'COVID']",Hootsuite Inc.,False
ACEEU,Germany,"Accreditation Council for Entrepreneurial and Engaged Universities. We tweet about ACEEU, and #entrepreneurship and #engagement in #HigherEducation.",2016-10-18 20:15:42,1033,704,10238,False,2022-01-20 14:02:40,"💡 #Covid has completely changed Universities’ approaches to internationalization. This article takes the discussion further and presents a new model for international higher education based on #engagement and #networking between #universities. 
https://t.co/iZtd4lVVrT",['Covid'],Loomly,False
CEVR,"Boston, MA",Center for the Evaluation of Value & Risk in Health (CEVR) at @TuftsMedicalCtr. Postings and RTs are not endorsements.,2012-04-25 14:35:09,2556,2001,4050,False,2022-01-20 14:02:37,"ICYMI: Exclusive interview with CEVR's Deputy Director Joshua Cohen, PhD

Learn more about @jcohen1964's work on #COVID modeling &amp; dynamic drug pricing in #CEA

Plus how Josh's experience as a debate coach helps his work in #HEOR

@speechanddebate 

https://t.co/G7a6gFaH5B https://t.co/66IPQeozW4",,Hootsuite Inc.,False
Econlib,"Indianapolis, IN","Economics for every life.

Home of EconLog, EconTalk, the Concise Encyclopedia of Economics, and much more.",2009-05-05 13:04:01,22627,3502,17268,False,2022-01-20 14:02:37,How has #COVID effected your school age kiddos? #EconTalk host #RussRoberts welcomes back #economist (and parenting guru!) #EmilyOster to talk about the pandemic’s effects on #schools. https://t.co/1e0hEIXCnf #Pandemic #Education #OnlineLearning https://t.co/qpDApCWVgI,"['COVID', 'EconTalk', 'RussRoberts', 'economist']",Hootsuite Inc.,False
Healthcare Excellence CA | Excellence en santé CA,,Shaping the future of quality and safety. Together. | Façonner l’avenir de la qualité et de la sécurité. Ensemble.,2009-06-24 00:48:13,13999,1078,6719,False,2022-01-20 14:02:33,"Check out this new op-ed from CEO @jenzelmer and Director, Tanya MacDonald on working in partnership. Learn how working together to respond to the challenges of #COVID in #LTC allows us to think innovatively and can be applied across the healthcare system https://t.co/ITxTATaofC",,Hootsuite Inc.,False
Krishna Chattarak,,Atheist but for humanity,2022-01-04 06:45:05,410,413,93,False,2022-01-20 14:02:32,The world is eager to see a leader who would make US the again real USA! #JoeBiden #USAToday #India #COVID https://t.co/4GAv8BvN6H,"['JoeBiden', 'USAToday', 'India', 'COVID']",Twitter for Android,False
"Terri Major-Kincade, MD MPH",United States,Neonatologist & Pediatrician| Best-Selling Author|Speaker| Health Equity & Perinatal Health Disparities Expert|HBCU GRAD|Giver of Light & Hope for the Journey,2014-08-20 02:39:59,1689,1350,4343,False,2022-01-20 14:02:25,"Children and toddlers can get COVID-19. Cases have been increasing among children, indicated by recent data from the American Academy of Pediatrics.
#DrTerri #covid #coronavirus #corona #stayhome #staysafe #stayathome #socialdistancing #virus #CovidInChildren #CDC #AAP https://t.co/KtQDkB5W5j",,Hootsuite Inc.,False
South Wales Fire and Rescue Service,"South Wales, UK","Official Twitter page for South Wales Fire & Rescue Service. For tweets in Welsh, follow @TanDeCymru. If you're reporting an emergency, please dial 999.",2011-02-08 12:18:33,34905,1179,8921,True,2022-01-20 14:02:24,"🆕 Our firefighters are delivering #Covid-19 vaccinations across South Wales.

Together we are united in our dedication to be there for our communities and keep the people we serve safe 🚒

#TeamSouthWales

For more information 👉 https://t.co/2Zab1Ed8en https://t.co/1l8iqy1XPd",['Covid'],Hootsuite Inc.,False
